Plot,Treatment,Row,Date,With Brood,Without Brood,Added.Brood,Added.No.Brood,Days.Since.Start
204,Extinguish,3,2/18/22,0,0,NA,NA,351
204,Extinguish,4,2/18/22,0,2,NA,NA,351
204,Extinguish,5,2/18/22,0,1,4,4,351
205,Control,1,2/18/22,8,2,NA,NA,351
205,Control,2,2/18/22,6,0,NA,NA,351
205,Control,3,2/18/22,9,1,NA,NA,351
205,Control,4,2/18/22,10,4,NA,NA,351
205,Control,5,2/18/22,3,1,36,8,351
301,Chlorpyrifos,1,2/18/22,5,1,NA,NA,351
301,Chlorpyrifos,2,2/18/22,2,0,NA,NA,351
301,Chlorpyrifos,3,2/18/22,2,2,NA,NA,351
301,Chlorpyrifos,4,2/18/22,3,2,NA,NA,351
301,Chlorpyrifos,5,2/18/22,1,0,13,5,351
302,Extinguish,1,2/18/22,1,0,NA,NA,351
302,Extinguish,2,2/18/22,2,1,NA,NA,351
302,Extinguish,3,2/18/22,1,0,NA,NA,351
302,Extinguish,4,2/18/22,1,2,NA,NA,351
302,Extinguish,5,2/18/22,0,0,5,3,351
303,Clinch,1,2/18/22,0,1,NA,NA,351
303,Clinch,2,2/18/22,1,1,NA,NA,351
303,Clinch,3,2/18/22,0,1,NA,NA,351
303,Clinch,4,2/18/22,0,0,NA,NA,351
303,Clinch,5,2/18/22,1,0,2,3,351
304,HotWater,1,2/18/22,3,1,NA,NA,351
304,HotWater,2,2/18/22,2,1,NA,NA,351
304,HotWater,3,2/18/22,3,0,NA,NA,351
304,HotWater,4,2/18/22,1,1,NA,NA,351
304,HotWater,5,2/18/22,4,1,13,4,351
305,Control,1,2/18/22,6,3,NA,NA,351
305,Control,2,2/18/22,5,0,NA,NA,351
305,Control,3,2/18/22,5,1,NA,NA,351
305,Control,4,2/18/22,3,1,NA,NA,351
305,Control,5,2/18/22,3,2,22,7,351
401,HotWater,1,2/18/22,3,0,NA,NA,351
401,HotWater,2,2/18/22,5,1,NA,NA,351
401,HotWater,3,2/18/22,1,0,NA,NA,351
401,HotWater,4,2/18/22,3,1,NA,NA,351
401,HotWater,5,2/18/22,4,0,16,2,351
402,Extinguish,1,2/18/22,1,1,NA,NA,351
402,Extinguish,2,2/18/22,1,1,NA,NA,351
402,Extinguish,3,2/18/22,3,0,NA,NA,351
402,Extinguish,4,2/18/22,0,1,NA,NA,351
402,Extinguish,5,2/18/22,1,1,6,4,351
403,Control,1,2/18/22,5,1,NA,NA,351
403,Control,2,2/18/22,2,0,NA,NA,351
403,Control,3,2/18/22,2,2,NA,NA,351
403,Control,4,2/18/22,4,3,NA,NA,351
403,Control,5,2/18/22,5,3,18,9,351
404,Clinch,1,2/18/22,0,1,NA,NA,351
404,Clinch,2,2/18/22,0,1,NA,NA,351
404,Clinch,3,2/18/22,2,0,NA,NA,351
404,Clinch,4,2/18/22,0,3,NA,NA,351
404,Clinch,5,2/18/22,0,1,2,6,351
405,Chlorpyrifos,1,2/18/22,3,1,NA,NA,351
405,Chlorpyrifos,2,2/18/22,3,2,NA,NA,351
405,Chlorpyrifos,3,2/18/22,4,2,NA,NA,351
405,Chlorpyrifos,4,2/18/22,5,0,NA,NA,351
405,Chlorpyrifos,5,2/18/22,4,3,19,8,351
501,Clinch,1,2/18/22,1,2,NA,NA,351
501,Clinch,2,2/18/22,1,0,NA,NA,351
501,Clinch,3,2/18/22,1,0,NA,NA,351
501,Clinch,4,2/18/22,1,1,NA,NA,351
501,Clinch,5,2/18/22,0,1,4,4,351
502,Control,1,2/18/22,2,2,NA,NA,351
502,Control,2,2/18/22,3,3,NA,NA,351
502,Control,3,2/18/22,0,2,NA,NA,351
502,Control,4,2/18/22,1,2,NA,NA,351
502,Control,5,2/18/22,2,2,8,11,351
503,Chlorpyrifos,1,2/18/22,0,0,NA,NA,351
503,Chlorpyrifos,2,2/18/22,0,1,NA,NA,351
503,Chlorpyrifos,3,2/18/22,1,2,NA,NA,351
503,Chlorpyrifos,4,2/18/22,2,0,NA,NA,351
503,Chlorpyrifos,5,2/18/22,1,0,4,3,351
504,Extinguish,1,2/18/22,2,1,NA,NA,351
504,Extinguish,2,2/18/22,2,0,NA,NA,351
504,Extinguish,3,2/18/22,2,2,NA,NA,351
504,Extinguish,4,2/18/22,1,0,NA,NA,351
504,Extinguish,5,2/18/22,0,1,7,4,351
505,HotWater,1,2/18/22,1,0,NA,NA,351
505,HotWater,2,2/18/22,0,1,NA,NA,351
505,HotWater,3,2/18/22,1,0,NA,NA,351
505,HotWater,4,2/18/22,0,0,NA,NA,351
505,HotWater,5,2/18/22,0,0,2,1,351
601,Control,1,2/18/22,3,0,NA,NA,351
601,Control,2,2/18/22,5,0,NA,NA,351
601,Control,3,2/18/22,2,2,NA,NA,351
601,Control,4,2/18/22,3,1,NA,NA,351
601,Control,5,2/18/22,2,3,15,6,351
602,HotWater,1,2/18/22,2,0,NA,NA,351
602,HotWater,2,2/18/22,1,2,NA,NA,351
602,HotWater,3,2/18/22,1,1,NA,NA,351
602,HotWater,4,2/18/22,2,2,NA,NA,351
602,HotWater,5,2/18/22,3,1,9,6,351
603,Extinguish,1,2/18/22,0,1,NA,NA,351
603,Extinguish,2,2/18/22,2,2,NA,NA,351
603,Extinguish,3,2/18/22,0,1,NA,NA,351
603,Extinguish,4,2/18/22,1,0,NA,NA,351
603,Extinguish,5,2/18/22,1,1,4,5,351
604,Clinch,1,2/18/22,2,1,NA,NA,351
604,Clinch,2,2/18/22,1,0,NA,NA,351
604,Clinch,3,2/18/22,1,1,NA,NA,351
604,Clinch,4,2/18/22,2,0,NA,NA,351
604,Clinch,5,2/18/22,2,1,8,3,351
605,Chlorpyrifos,1,2/18/22,1,0,NA,NA,351
605,Chlorpyrifos,2,2/18/22,0,1,NA,NA,351
605,Chlorpyrifos,3,2/18/22,1,1,NA,NA,351
605,Chlorpyrifos,4,2/18/22,2,1,NA,NA,351
605,Chlorpyrifos,5,2/18/22,1,0,5,3,351
101,Control,1,3/2/22,2,1,NA,NA,363
101,Control,2,3/2/22,2,2,NA,NA,363
101,Control,3,3/2/22,5,0,NA,NA,363
101,Control,4,3/2/22,0,1,NA,NA,363
101,Control,5,3/2/22,4,2,13,6,363
102,HotWater,1,3/2/22,2,0,NA,NA,363
102,HotWater,2,3/2/22,1,1,NA,NA,363
102,HotWater,3,3/2/22,1,1,NA,NA,363
102,HotWater,4,3/2/22,0,0,NA,NA,363
102,HotWater,5,3/2/22,1,0,5,2,363
103,Chlorpyrifos,1,3/2/22,1,2,NA,NA,363
103,Chlorpyrifos,2,3/2/22,1,2,NA,NA,363
103,Chlorpyrifos,3,3/2/22,6,0,NA,NA,363
103,Chlorpyrifos,4,3/2/22,1,1,NA,NA,363
103,Chlorpyrifos,5,3/2/22,2,0,11,5,363
104,Clinch,1,3/2/22,0,0,NA,NA,363
104,Clinch,2,3/2/22,0,0,NA,NA,363
104,Clinch,3,3/2/22,0,0,NA,NA,363
104,Clinch,4,3/2/22,1,0,NA,NA,363
104,Clinch,5,3/2/22,0,1,1,1,363
105,Extinguish,1,3/2/22,0,1,NA,NA,363
105,Extinguish,2,3/2/22,2,3,NA,NA,363
105,Extinguish,3,3/2/22,0,0,NA,NA,363
105,Extinguish,4,3/2/22,7,1,NA,NA,363
105,Extinguish,5,3/2/22,1,2,10,7,363
201,Chlorpyrifos,1,3/2/22,5,2,NA,NA,363
201,Chlorpyrifos,2,3/2/22,2,3,NA,NA,363
201,Chlorpyrifos,3,3/2/22,4,2,NA,NA,363
201,Chlorpyrifos,4,3/2/22,1,1,NA,NA,363
201,Chlorpyrifos,5,3/2/22,0,2,12,10,363
202,Clinch,1,3/2/22,1,0,NA,NA,363
202,Clinch,2,3/2/22,4,0,NA,NA,363
202,Clinch,3,3/2/22,3,0,NA,NA,363
202,Clinch,4,3/2/22,0,1,NA,NA,363
202,Clinch,5,3/2/22,2,0,10,1,363
203,HotWater,1,3/2/22,2,1,NA,NA,363
203,HotWater,2,3/2/22,1,1,NA,NA,363
203,HotWater,3,3/2/22,1,2,NA,NA,363
203,HotWater,4,3/2/22,3,1,NA,NA,363
203,HotWater,5,3/2/22,1,0,8,5,363
204,Extinguish,1,3/2/22,2,0,NA,NA,363
204,Extinguish,2,3/2/22,2,1,NA,NA,363
204,Extinguish,3,3/2/22,2,0,NA,NA,363
204,Extinguish,4,3/2/22,1,0,NA,NA,363
204,Extinguish,5,3/2/22,1,1,8,2,363
205,Control,1,3/2/22,2,0,NA,NA,363
205,Control,2,3/2/22,11,4,NA,NA,363
205,Control,3,3/2/22,3,1,NA,NA,363
205,Control,4,3/2/22,4,3,NA,NA,363
205,Control,5,3/2/22,5,2,25,10,363
301,Chlorpyrifos,1,3/2/22,2,4,NA,NA,363
301,Chlorpyrifos,2,3/2/22,1,2,NA,NA,363
301,Chlorpyrifos,3,3/2/22,6,2,NA,NA,363
301,Chlorpyrifos,4,3/2/22,3,3,NA,NA,363
301,Chlorpyrifos,5,3/2/22,4,0,16,11,363
302,Extinguish,1,3/2/22,0,1,NA,NA,363
302,Extinguish,2,3/2/22,1,0,NA,NA,363
302,Extinguish,3,3/2/22,1,1,NA,NA,363
302,Extinguish,4,3/2/22,0,0,NA,NA,363
302,Extinguish,5,3/2/22,0,1,2,3,363
303,Clinch,1,3/2/22,1,0,NA,NA,363
303,Clinch,2,3/2/22,0,0,NA,NA,363
303,Clinch,3,3/2/22,1,0,NA,NA,363
303,Clinch,4,3/2/22,0,0,NA,NA,363
303,Clinch,5,3/2/22,3,0,5,0,363
304,HotWater,1,3/2/22,3,2,NA,NA,363
304,HotWater,2,3/2/22,5,1,NA,NA,363
304,HotWater,3,3/2/22,2,2,NA,NA,363
304,HotWater,4,3/2/22,1,4,NA,NA,363
304,HotWater,5,3/2/22,5,3,16,12,363
305,Control,1,3/2/22,3,5,NA,NA,363
305,Control,2,3/2/22,6,3,NA,NA,363
305,Control,3,3/2/22,5,1,NA,NA,363
305,Control,4,3/2/22,5,2,NA,NA,363
305,Control,5,3/2/22,3,3,22,14,363
401,HotWater,1,3/2/22,2,0,NA,NA,363
401,HotWater,2,3/2/22,2,2,NA,NA,363
401,HotWater,3,3/2/22,2,1,NA,NA,363
401,HotWater,4,3/2/22,2,3,NA,NA,363
401,HotWater,5,3/2/22,4,0,12,6,363
402,Extinguish,1,3/2/22,1,0,NA,NA,363
402,Extinguish,2,3/2/22,1,0,NA,NA,363
402,Extinguish,3,3/2/22,0,0,NA,NA,363
402,Extinguish,4,3/2/22,0,0,NA,NA,363
402,Extinguish,5,3/2/22,2,0,4,0,363
403,Control,1,3/2/22,2,1,NA,NA,363
403,Control,2,3/2/22,4,4,NA,NA,363
403,Control,3,3/2/22,3,0,NA,NA,363
403,Control,4,3/2/22,2,1,NA,NA,363
403,Control,5,3/2/22,3,4,14,10,363
404,Clinch,1,3/2/22,0,1,NA,NA,363
404,Clinch,2,3/2/22,0,0,NA,NA,363
404,Clinch,3,3/2/22,0,0,NA,NA,363
404,Clinch,4,3/2/22,0,0,NA,NA,363
404,Clinch,5,3/2/22,0,0,0,1,363
405,Chlorpyrifos,1,3/2/22,4,2,NA,NA,363
405,Chlorpyrifos,2,3/2/22,1,2,NA,NA,363
405,Chlorpyrifos,3,3/2/22,2,2,NA,NA,363
405,Chlorpyrifos,4,3/2/22,0,1,NA,NA,363
405,Chlorpyrifos,5,3/2/22,3,1,10,8,363
501,Clinch,1,3/2/22,1,1,NA,NA,363
501,Clinch,2,3/2/22,0,1,NA,NA,363
501,Clinch,3,3/2/22,0,1,NA,NA,363
501,Clinch,4,3/2/22,0,0,NA,NA,363
501,Clinch,5,3/2/22,2,0,3,3,363
502,Control,1,3/2/22,3,2,NA,NA,363
502,Control,2,3/2/22,3,1,NA,NA,363
502,Control,3,3/2/22,4,2,NA,NA,363
502,Control,4,3/2/22,2,2,NA,NA,363
502,Control,5,3/2/22,4,1,16,8,363
503,Chlorpyrifos,1,3/2/22,4,1,NA,NA,363
503,Chlorpyrifos,2,3/2/22,1,1,NA,NA,363
503,Chlorpyrifos,3,3/2/22,2,1,NA,NA,363
503,Chlorpyrifos,4,3/2/22,1,1,NA,NA,363
503,Chlorpyrifos,5,3/2/22,0,2,8,6,363
504,Extinguish,1,3/2/22,2,0,NA,NA,363
504,Extinguish,2,3/2/22,0,0,NA,NA,363
504,Extinguish,3,3/2/22,0,0,NA,NA,363
504,Extinguish,4,3/2/22,0,1,NA,NA,363
504,Extinguish,5,3/2/22,0,1,2,2,363
505,HotWater,1,3/2/22,3,2,NA,NA,363
505,HotWater,2,3/2/22,3,1,NA,NA,363
505,HotWater,3,3/2/22,1,1,NA,NA,363
505,HotWater,4,3/2/22,4,2,NA,NA,363
505,HotWater,5,3/2/22,2,1,13,7,363
601,Control,1,3/2/22,3,2,NA,NA,363
601,Control,2,3/2/22,4,1,NA,NA,363
601,Control,3,3/2/22,4,0,NA,NA,363
601,Control,4,3/2/22,5,3,NA,NA,363
601,Control,5,3/2/22,2,5,18,11,363
602,HotWater,1,3/2/22,2,0,NA,NA,363
602,HotWater,2,3/2/22,2,0,NA,NA,363
602,HotWater,3,3/2/22,0,2,NA,NA,363
602,HotWater,4,3/2/22,0,2,NA,NA,363
602,HotWater,5,3/2/22,0,3,4,7,363
603,Extinguish,1,3/2/22,0,1,NA,NA,363
603,Extinguish,2,3/2/22,0,0,NA,NA,363
603,Extinguish,3,3/2/22,1,0,NA,NA,363
603,Extinguish,4,3/2/22,0,1,NA,NA,363
603,Extinguish,5,3/2/22,2,1,3,3,363
604,Clinch,1,3/2/22,0,0,NA,NA,363
604,Clinch,2,3/2/22,1,0,NA,NA,363
604,Clinch,3,3/2/22,0,1,NA,NA,363
604,Clinch,4,3/2/22,1,0,NA,NA,363
604,Clinch,5,3/2/22,1,0,3,1,363
605,Chlorpyrifos,1,3/2/22,1,1,NA,NA,363
605,Chlorpyrifos,2,3/2/22,3,1,NA,NA,363
605,Chlorpyrifos,3,3/2/22,2,2,NA,NA,363
605,Chlorpyrifos,4,3/2/22,5,3,NA,NA,363
605,Chlorpyrifos,5,3/2/22,2,3,13,10,363
101,Control,1,3/25/22,5,0,NA,NA,386
101,Control,2,3/25/22,3,0,NA,NA,386
101,Control,3,3/25/22,4,0,NA,NA,386
101,Control,4,3/25/22,4,3,NA,NA,386
101,Control,5,3/25/22,3,2,19,5,386
102,HotWater,1,3/25/22,2,0,NA,NA,386
102,HotWater,2,3/25/22,2,0,NA,NA,386
102,HotWater,3,3/25/22,1,0,NA,NA,386
102,HotWater,4,3/25/22,5,0,NA,NA,386
102,HotWater,5,3/25/22,2,2,12,2,386
103,Chlorpyrifos,1,3/25/22,3,1,NA,NA,386
103,Chlorpyrifos,2,3/25/22,3,1,NA,NA,386
103,Chlorpyrifos,3,3/25/22,2,0,NA,NA,386
103,Chlorpyrifos,4,3/25/22,1,0,NA,NA,386
103,Chlorpyrifos,5,3/25/22,1,0,10,2,386
104,Clinch,1,3/25/22,1,0,NA,NA,386
104,Clinch,2,3/25/22,0,0,NA,NA,386
104,Clinch,3,3/25/22,1,0,NA,NA,386
104,Clinch,4,3/25/22,0,0,NA,NA,386
104,Clinch,5,3/25/22,3,1,5,1,386
105,Extinguish,1,3/25/22,0,0,NA,NA,386
105,Extinguish,2,3/25/22,0,0,NA,NA,386
105,Extinguish,3,3/25/22,1,0,NA,NA,386
105,Extinguish,4,3/25/22,2,1,NA,NA,386
105,Extinguish,5,3/25/22,1,2,4,3,386
201,Chlorpyrifos,1,3/25/22,3,1,NA,NA,386
201,Chlorpyrifos,2,3/25/22,3,1,NA,NA,386
201,Chlorpyrifos,3,3/25/22,3,1,NA,NA,386
201,Chlorpyrifos,4,3/25/22,3,1,NA,NA,386
201,Chlorpyrifos,5,3/25/22,4,1,16,5,386
202,Clinch,1,3/25/22,1,0,NA,NA,386
202,Clinch,2,3/25/22,0,0,NA,NA,386
202,Clinch,3,3/25/22,0,0,NA,NA,386
202,Clinch,4,3/25/22,0,0,NA,NA,386
202,Clinch,5,3/25/22,0,0,1,0,386
203,HotWater,1,3/25/22,2,0,NA,NA,386
203,HotWater,2,3/25/22,3,0,NA,NA,386
203,HotWater,3,3/25/22,2,0,NA,NA,386
203,HotWater,4,3/25/22,2,0,NA,NA,386
203,HotWater,5,3/25/22,2,1,11,1,386
204,Extinguish,1,3/25/22,0,0,NA,NA,386
204,Extinguish,2,3/25/22,1,2,NA,NA,386
204,Extinguish,3,3/25/22,0,0,NA,NA,386
204,Extinguish,4,3/25/22,0,0,NA,NA,386
204,Extinguish,5,3/25/22,0,0,1,2,386
205,Control,1,3/25/22,3,1,NA,NA,386
205,Control,2,3/25/22,2,2,NA,NA,386
205,Control,3,3/25/22,3,0,NA,NA,386
205,Control,4,3/25/22,1,0,NA,NA,386
205,Control,5,3/25/22,3,0,12,3,386
301,Chlorpyrifos,1,3/25/22,5,1,NA,NA,386
301,Chlorpyrifos,2,3/25/22,3,3,NA,NA,386
301,Chlorpyrifos,3,3/25/22,3,0,NA,NA,386
301,Chlorpyrifos,4,3/25/22,0,3,NA,NA,386
301,Chlorpyrifos,5,3/25/22,3,0,14,7,386
302,Extinguish,1,3/25/22,3,4,NA,NA,386
302,Extinguish,2,3/25/22,1,2,NA,NA,386
302,Extinguish,3,3/25/22,3,2,NA,NA,386
302,Extinguish,4,3/25/22,1,0,NA,NA,386
302,Extinguish,5,3/25/22,2,0,10,8,386
303,Clinch,1,3/25/22,0,1,NA,NA,386
303,Clinch,2,3/25/22,0,1,NA,NA,386
303,Clinch,3,3/25/22,2,1,NA,NA,386
303,Clinch,4,3/25/22,0,5,NA,NA,386
303,Clinch,5,3/25/22,2,1,4,9,386
304,HotWater,1,3/25/22,0,0,NA,NA,386
304,HotWater,2,3/25/22,3,1,NA,NA,386
304,HotWater,3,3/25/22,8,1,NA,NA,386
304,HotWater,4,3/25/22,2,0,NA,NA,386
304,HotWater,5,3/25/22,4,1,17,3,386
305,Control,1,3/25/22,5,0,NA,NA,386
305,Control,2,3/25/22,3,2,NA,NA,386
305,Control,3,3/25/22,3,1,NA,NA,386
305,Control,4,3/25/22,0,0,NA,NA,386
305,Control,5,3/25/22,5,0,16,3,386
401,HotWater,1,3/25/22,0,2,NA,NA,386
401,HotWater,2,3/25/22,3,0,NA,NA,386
401,HotWater,3,3/25/22,2,0,NA,NA,386
401,HotWater,4,3/25/22,3,1,NA,NA,386
401,HotWater,5,3/25/22,2,0,10,3,386
402,Extinguish,1,3/25/22,1,0,NA,NA,386
402,Extinguish,2,3/25/22,1,0,NA,NA,386
402,Extinguish,3,3/25/22,0,1,NA,NA,386
402,Extinguish,4,3/25/22,1,0,NA,NA,386
402,Extinguish,5,3/25/22,1,1,4,2,386
403,Control,1,3/25/22,4,1,NA,NA,386
403,Control,2,3/25/22,6,1,NA,NA,386
403,Control,3,3/25/22,3,1,NA,NA,386
403,Control,4,3/25/22,4,0,NA,NA,386
403,Control,5,3/25/22,4,1,21,4,386
404,Clinch,1,3/25/22,1,1,NA,NA,386
404,Clinch,2,3/25/22,1,2,NA,NA,386
404,Clinch,3,3/25/22,0,0,NA,NA,386
404,Clinch,4,3/25/22,0,1,NA,NA,386
404,Clinch,5,3/25/22,1,0,3,4,386
405,Chlorpyrifos,1,3/25/22,2,2,NA,NA,386
405,Chlorpyrifos,2,3/25/22,1,1,NA,NA,386
405,Chlorpyrifos,3,3/25/22,3,1,NA,NA,386
405,Chlorpyrifos,4,3/25/22,3,0,NA,NA,386
405,Chlorpyrifos,5,3/25/22,1,2,10,6,386
501,Clinch,1,3/25/22,0,0,NA,NA,386
501,Clinch,2,3/25/22,0,3,NA,NA,386
501,Clinch,3,3/25/22,0,0,NA,NA,386
501,Clinch,4,3/25/22,1,1,NA,NA,386
501,Clinch,5,3/25/22,1,1,2,5,386
502,Control,1,3/25/22,3,5,NA,NA,386
502,Control,2,3/25/22,4,3,NA,NA,386
502,Control,3,3/25/22,3,1,NA,NA,386
502,Control,4,3/25/22,3,2,NA,NA,386
502,Control,5,3/25/22,3,1,16,12,386
503,Chlorpyrifos,1,3/25/22,2,3,NA,NA,386
503,Chlorpyrifos,2,3/25/22,5,2,NA,NA,386
503,Chlorpyrifos,3,3/25/22,2,1,NA,NA,386
503,Chlorpyrifos,4,3/25/22,6,0,NA,NA,386
503,Chlorpyrifos,5,3/25/22,0,1,15,7,386
504,Extinguish,1,3/25/22,0,0,NA,NA,386
504,Extinguish,2,3/25/22,1,1,NA,NA,386
504,Extinguish,3,3/25/22,3,0,NA,NA,386
504,Extinguish,4,3/25/22,0,0,NA,NA,386
504,Extinguish,5,3/25/22,1,0,5,1,386
505,HotWater,1,3/25/22,1,2,NA,NA,386
505,HotWater,2,3/25/22,2,2,NA,NA,386
505,HotWater,3,3/25/22,6,2,NA,NA,386
505,HotWater,4,3/25/22,5,1,NA,NA,386
505,HotWater,5,3/25/22,7,0,21,7,386
601,Control,1,3/25/22,4,3,NA,NA,386
601,Control,2,3/25/22,4,2,NA,NA,386
601,Control,3,3/25/22,2,0,NA,NA,386
601,Control,4,3/25/22,5,2,NA,NA,386
601,Control,5,3/25/22,6,3,21,10,386
602,HotWater,1,3/25/22,6,2,NA,NA,386
602,HotWater,2,3/25/22,5,2,NA,NA,386
602,HotWater,3,3/25/22,2,0,NA,NA,386
602,HotWater,4,3/25/22,4,0,NA,NA,386
602,HotWater,5,3/25/22,4,0,21,4,386
603,Extinguish,1,3/25/22,0,0,NA,NA,386
603,Extinguish,2,3/25/22,0,0,NA,NA,386
603,Extinguish,3,3/25/22,0,0,NA,NA,386
603,Extinguish,4,3/25/22,1,1,NA,NA,386
603,Extinguish,5,3/25/22,1,1,2,2,386
604,Clinch,1,3/25/22,0,0,NA,NA,386
604,Clinch,2,3/25/22,0,0,NA,NA,386
604,Clinch,3,3/25/22,1,0,NA,NA,386
604,Clinch,4,3/25/22,1,0,NA,NA,386
604,Clinch,5,3/25/22,1,0,3,0,386
605,Chlorpyrifos,1,3/25/22,2,1,NA,NA,386
605,Chlorpyrifos,2,3/25/22,1,3,NA,NA,386
605,Chlorpyrifos,3,3/25/22,2,0,NA,NA,386
605,Chlorpyrifos,4,3/25/22,1,0,NA,NA,386
605,Chlorpyrifos,5,3/25/22,4,1,10,5,386
